generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1774161004-KwXKo4DeWKZwWXCpzeJB,2026-03-22 06:30:04.991,0.005184,,-0.000191,0,0,20539,95,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6297,3114,OpenClaw,OPenClaw
gen-1774161000-fjGJUmyL3b8ZQy3KNfn4,2026-03-22 06:30:00.286,0.00475,,-0.000041,0,0,18308,84,0,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4479,1670,OpenClaw,OPenClaw
gen-1774160152-FZw6gRbmvm4NOyWrMrr8,2026-03-22 06:15:52.054,0.008553,,-0.007479,0,0,60254,965,468,57536,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,33454,4194,OpenClaw,OPenClaw
gen-1774160143-PiH16UUIsFraOdmkIeSW,2026-03-22 06:15:43.351,0.015479,,-0.000191,0,0,60027,169,49,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8532,2829,OpenClaw,OPenClaw
gen-1774160135-J7cqWFOIhmkpKtsXQluB,2026-03-22 06:15:35.851,0.007625,,-0.007388,0,0,57544,137,57,56832,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7402,2768,OpenClaw,OPenClaw
gen-1774160113-OB0zBoyNWQ5Y2i1FXgTM,2026-03-22 06:15:13.257,0.012556,,-0.002462,0,0,56841,633,330,18944,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,22504,2857,OpenClaw,OPenClaw
gen-1774160066-LUT07ePp6yaZCGyXtl3V,2026-03-22 06:14:26.212,0.016066,,,0,0,60095,1163,435,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,46904,7230,OpenClaw,OPenClaw
gen-1774160059-T9WWKY06WcTzhSAMH3D7,2026-03-22 06:14:19.716,0.01152,,-0.004101,0,0,59933,104,13,31552,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6417,2911,OpenClaw,OPenClaw
gen-1774160052-TVr6Phg3p7qDinct2aec,2026-03-22 06:14:12.306,0.008721,,-0.006872,0,0,59783,131,17,52864,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7229,3062,OpenClaw,OPenClaw
gen-1774160044-elXa3dwOAcUk4UdP8mpC,2026-03-22 06:14:04.793,0.015518,,-0.000024,0,0,59636,101,54,192,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7438,3312,OpenClaw,OPenClaw
gen-1774160032-j8EJkeQX2AoXuowiENIj,2026-03-22 06:13:52.132,0.015564,,,0,0,59680,126,45,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10106,6029,OpenClaw,OPenClaw
gen-1774160025-rbUx20xvzc3M62vQpCpE,2026-03-22 06:13:45.764,0.011498,,-0.003469,0,0,57465,71,23,26688,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5949,3442,OpenClaw,OPenClaw
gen-1774160016-imJlEu9QkLdPid58T6p2,2026-03-22 06:13:36.577,0.007386,,-0.007072,0,0,55404,140,94,54400,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8478,3999,OpenClaw,OPenClaw
gen-1774159986-wgvubLZLNB8NgcKkTnlw,2026-03-22 06:13:06.666,0.014307,,-0.000191,0,0,54452,899,300,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,29854,2853,OpenClaw,OPenClaw
gen-1774159980-EpWRm5VBKhSc1rojGqSB,2026-03-22 06:13:00.994,0.010775,,-0.003386,0,0,54347,84,26,26048,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5606,2692,OpenClaw,OPenClaw
gen-1774159974-hWBQhthR83sQvs52dpDm,2026-03-22 06:12:54.069,0.009214,,-0.004917,0,0,54186,114,41,37824,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6697,2826,OpenClaw,OPenClaw
gen-1774159935-5opl3gbMf5qX55htdDu1,2026-03-22 06:12:15.539,0.00897,,-0.005249,0,0,52917,1216,311,40384,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,38461,2572,OpenClaw,OPenClaw
gen-1774159927-hfJU6oiLstofvTbnNhjR,2026-03-22 06:12:07.082,0.012628,,,0,0,48441,88,26,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8374,5431,OpenClaw,OPenClaw
gen-1774159910-oBZmPDgomkytsfERUCVv,2026-03-22 06:11:50.669,0.011241,,-0.000191,0,0,43349,426,355,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,16330,2477,OpenClaw,OPenClaw
gen-1774159903-q1nSKFk6PcumJ0CPDKqq,2026-03-22 06:11:43.176,0.010681,,-0.000191,0,0,41602,147,72,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7245,2623,OpenClaw,OPenClaw
gen-1774159894-VT9r0sPw5b4bsQGqClPo,2026-03-22 06:11:34.256,0.010757,,,0,0,41207,114,46,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8088,4433,OpenClaw,OPenClaw
gen-1774159883-py42wX5EX0nDP41WSuAh,2026-03-22 06:11:23.045,0.007768,,-0.002795,0,0,40436,133,65,21504,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6562,2023,OpenClaw,OPenClaw
gen-1774159876-NeeL3rriR8KsbltNaaYh,2026-03-22 06:11:16.006,0.009854,,-0.000041,0,0,37863,136,50,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6579,2319,OpenClaw,OPenClaw
gen-1774159869-DpuGhk8pBS0pgIwiw9bI,2026-03-22 06:11:09.332,0.008482,,-0.000191,0,0,33191,117,37,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5730,2117,OpenClaw,OPenClaw
gen-1774159862-TBrcFfJha1hxsRblRGYE,2026-03-22 06:11:02.234,0.008476,,-0.000041,0,0,32566,133,58,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6232,1961,OpenClaw,OPenClaw
gen-1774159855-tlMs2BRoEtLDbcmZ3FhQ,2026-03-22 06:10:55.236,0.008222,,-0.000191,0,0,32173,129,59,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6789,2577,OpenClaw,OPenClaw
gen-1774159848-fuuIV5z6aHafaqm8QUpO,2026-03-22 06:10:48.734,0.008198,,-0.000066,0,0,31594,132,52,512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6180,1921,OpenClaw,OPenClaw
gen-1774159839-5PlBCUlRJnfBlkbwiYPC,2026-03-22 06:10:39.858,0.007562,,,0,0,28867,150,70,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8207,3661,OpenClaw,OPenClaw
gen-1774159834-Dvp5Uqb4rfoCaWv3r9PT,2026-03-22 06:10:34.867,0.00679,,-0.000191,0,0,26698,107,33,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4680,1622,OpenClaw,OPenClaw
gen-1774159826-RLL65vWYL00FF1RNvDfa,2026-03-22 06:10:26.548,0.0043,,-0.002545,0,0,26073,178,101,19584,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7816,2283,OpenClaw,OPenClaw
gen-1774159815-pnuVwMxSRTymgEQFbEa2,2026-03-22 06:10:15.845,0.005509,,-0.000191,0,0,21515,282,201,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,9996,1587,OpenClaw,OPenClaw
gen-1774159809-YDm1jT8u7K2a9WhAKbN5,2026-03-22 06:10:09.585,0.002773,,-0.002446,0,0,19903,117,48,18816,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5493,1866,OpenClaw,OPenClaw
gen-1774159804-WGEENqs91CGSbEaWkGkF,2026-03-22 06:10:04.738,0.004935,,-0.000191,0,0,19597,83,23,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4791,2111,OpenClaw,OPenClaw
gen-1774159800-260zn5xOPL5uOFVEUwaO,2026-03-22 06:10:00.296,0.004744,,-0.000191,0,0,18847,95,29,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4238,1389,OpenClaw,OPenClaw
gen-1774128649-kpka5qkQ1H304QEMc4N5,2026-03-21 21:30:49.628,0.00426,,-0.00287,0,0,27136,200,0,22080,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,10106,2446,OpenClaw,OPenClaw
gen-1774128644-QsmXOH1YnPlnoIRnBh2o,2026-03-21 21:30:44.647,0.00643,,-0.000024,0,0,24692,93,0,192,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4880,1964,OpenClaw,OPenClaw
gen-1774128640-7FiKGnfkog1k3OWD5dBv,2026-03-21 21:30:40.008,0.003371,,-0.002446,0,0,22266,75,0,18816,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4509,2002,OpenClaw,OPenClaw
gen-1774128633-4imbwuNfJl1efcsE7mAB,2026-03-21 21:30:33.050,0.005725,,-0.000066,0,0,22096,124,0,512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6865,2961,OpenClaw,OPenClaw
gen-1774128628-QZw2YTIDtmNgeqYwSQnU,2026-03-21 21:30:28.430,0.005557,,-0.000191,0,0,22010,68,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4285,2211,OpenClaw,OPenClaw
gen-1774128617-LEhzdQcRCIsmWQ9vioLO,2026-03-21 21:30:17.348,0.005555,,-0.000191,0,0,21673,294,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10731,2026,OpenClaw,OPenClaw
gen-1774128611-rhtBuu2ROqhdMy3eNuhq,2026-03-21 21:30:11.749,0.005011,,-0.000041,0,0,19270,112,0,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5398,1955,OpenClaw,OPenClaw
gen-1774128606-p7FwRJnntCP6LTWkHjia,2026-03-21 21:30:06.143,0.004812,,-0.000191,0,0,19063,125,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5501,1398,OpenClaw,OPenClaw
gen-1774128600-QfHH4NXfIgyJTg8ynPDC,2026-03-21 21:30:00.298,0.004737,,-0.000191,0,0,18817,96,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5615,2658,OpenClaw,OPenClaw
gen-1774128389-VPoTJqrCkbLBVLwEkWJM,2026-03-21 21:26:29.318,0.014086,,-0.000041,0,0,53299,711,0,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,26584,3810,OpenClaw,OPenClaw
gen-1774128376-fns3SuUQ1yfLwGq6Nskq,2026-03-21 21:26:16.431,0.013332,,,0,0,50908,253,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,12722,4905,OpenClaw,OPenClaw
gen-1774128370-dO8KTxhBIEpshhRwjvY6,2026-03-21 21:26:10.155,0.007111,,-0.005474,0,0,48289,81,0,42112,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6141,2917,OpenClaw,OPenClaw
gen-1774128363-sFiSzTsBwyaqcXL2Dw5s,2026-03-21 21:26:03.286,0.012361,,-0.000191,0,0,48138,98,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6648,3318,OpenClaw,OPenClaw
gen-1774128327-ggf6aTsnAdfX3crK9NsQ,2026-03-21 21:25:27.753,0.007395,,-0.005241,0,0,46998,1099,0,40320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,35425,2383,OpenClaw,OPenClaw
gen-1774128320-U0qziHPBbBm1e0w3DclL,2026-03-21 21:25:20.034,0.012001,,,0,0,46047,78,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7626,4574,OpenClaw,OPenClaw
gen-1774128314-z8eb5csC3dSN1blY1zIK,2026-03-21 21:25:14.170,0.011848,,-0.000074,0,0,45706,104,0,576,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5653,2320,OpenClaw,OPenClaw
gen-1774128282-KW4I34JbsLo575nSEdgO,2026-03-21 21:24:42.237,0.007165,,-0.004825,0,0,44681,985,0,37120,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,31750,2893,OpenClaw,OPenClaw
gen-1774128229-M7i7sJDtTcjkjoS2Glgt,2026-03-21 21:23:48.972,0.011816,,,0,0,43500,1333,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,53056,4365,OpenClaw,OPenClaw
gen-1774128213-9tlZIwsJz33NSYmqu3mh,2026-03-21 21:23:33.702,0.011106,,-0.000191,0,0,42896,381,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,15180,3037,OpenClaw,OPenClaw
gen-1774128208-ZuQJhdfRgvUSgMae8sah,2026-03-21 21:23:28.211,0.010804,,-0.000191,0,0,42162,89,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5406,2510,OpenClaw,OPenClaw
gen-1774128194-fLq3gaqu6wcJFQT9DkwP,2026-03-21 21:23:14.522,0.010848,,,0,0,41418,211,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,13602,4342,OpenClaw,OPenClaw
gen-1774128188-06GJc78A7Lsxfl8bqdzp,2026-03-21 21:23:08.619,0.007712,,-0.002812,0,0,40331,102,0,21632,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5799,2347,OpenClaw,OPenClaw
gen-1774128180-T5kmSS8RpvQjSakwuvLC,2026-03-21 21:23:00.728,0.010312,,,0,0,39536,86,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7538,4866,OpenClaw,OPenClaw
gen-1774128173-K0irFjw0pWJAx2GXwWfl,2026-03-21 21:22:53.809,0.010131,,,0,0,38857,75,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6594,4389,OpenClaw,OPenClaw
gen-1774128169-fXMGamM3TkMBIjADjdOy,2026-03-21 21:22:49.017,0.009494,,-0.000191,0,0,37152,70,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4696,2369,OpenClaw,OPenClaw
gen-1774128163-M8ZDNe3kAQBjQVuZPOBl,2026-03-21 21:22:43.714,0.009561,,-0.000041,0,0,36834,70,0,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5208,3062,OpenClaw,OPenClaw
gen-1774128157-s9vkuQqfMGcIAEhgFWVb,2026-03-21 21:22:37.875,0.005435,,-0.003985,0,0,36116,80,0,30656,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5738,3181,OpenClaw,OPenClaw
gen-1774128151-avL6DuSME1OAsquOY7C2,2026-03-21 21:22:31.458,0.008792,,,0,0,33716,70,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6213,4150,OpenClaw,OPenClaw
gen-1774128141-1WvAyyc5GRM0HnPv9nRv,2026-03-21 21:22:21.726,0.008757,,,0,0,33518,112,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7761,4182,OpenClaw,OPenClaw
gen-1774128137-h0z25QlVTkgLZ7Fk2imt,2026-03-21 21:22:17.128,0.008164,,-0.000191,0,0,32036,71,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4495,2119,OpenClaw,OPenClaw
gen-1774128130-Vt6eg2FmRpypsjKVhJhS,2026-03-21 21:22:10.678,0.008264,,,0,0,31699,59,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6351,4528,OpenClaw,OPenClaw
gen-1774128126-AXpa4eK6HI9y1D5fVKMD,2026-03-21 21:22:06.287,0.007808,,-0.000191,0,0,30672,67,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4332,2186,OpenClaw,OPenClaw
gen-1774128121-WBmLvgcQu7ANdyor0h33,2026-03-21 21:22:01.385,0.005626,,-0.000041,0,0,21685,80,0,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4833,2028,OpenClaw,OPenClaw
gen-1774128116-OUMFLmnaF7Dc2ysYTNwH,2026-03-21 21:21:56.085,0.004728,,-0.000058,0,0,18281,88,0,448,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4786,2076,OpenClaw,OPenClaw
gen-1774123599-hpkTNL2Xe518NHxtQCLv,2026-03-21 20:06:39.037,0.007327,,-0.006431,0,0,51972,647,0,49472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,22536,2580,OpenClaw,OPenClaw
gen-1774123555-zjPTSFJgUAqu5HLSyGqE,2026-03-21 20:05:55.196,0.013591,,-0.000066,0,0,50656,1283,0,512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,43645,3361,OpenClaw,OPenClaw
gen-1774123517-1q3HRcU7FV3YXAA7TCAQ,2026-03-21 20:05:17.261,0.013101,,-0.000191,0,0,49494,1117,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,37745,2883,OpenClaw,OPenClaw
gen-1774123473-pnA3ybJ0wmlQMAHx07Ib,2026-03-21 20:04:33.005,0.008847,,-0.004184,0,0,48015,1443,0,32192,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,44180,2365,OpenClaw,OPenClaw
gen-1774123467-FHZmKZ4tzY3K59U4bn77,2026-03-21 20:04:27.976,0.012141,,-0.000191,0,0,47328,72,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4933,2413,OpenClaw,OPenClaw
gen-1774123421-KaalHY8bDjoBzIEb2DUJ,2026-03-21 20:03:41.576,0.012279,,-0.000166,0,0,45989,1287,0,1280,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,46222,3319,OpenClaw,OPenClaw
gen-1774123359-cs2mdusZwonBFLexVpWE,2026-03-21 20:02:39.239,0.012182,,,0,0,44553,1576,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,62225,5407,OpenClaw,OPenClaw
gen-1774123351-FC2tmrTSAl3Ynu9ksXjI,2026-03-21 20:02:31.784,0.006409,,-0.004534,0,0,41915,122,0,34880,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7293,3191,OpenClaw,OPenClaw
gen-1774123346-xOgKmz8Cvi4TBQ3Jp4JK,2026-03-21 20:02:26.385,0.007642,,-0.002654,0,0,39481,82,0,20416,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5284,2291,OpenClaw,OPenClaw
gen-1774123341-w8cZUt0tjazrLo9fSmYs,2026-03-21 20:02:21.299,0.007255,,-0.002362,0,0,36868,87,0,18176,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4944,1890,OpenClaw,OPenClaw
gen-1774123333-qLA56VoPD0IozxfnmoTf,2026-03-21 20:02:13.122,0.009327,,,0,0,35718,107,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8047,4330,OpenClaw,OPenClaw
gen-1774123328-8t38MmBb9Z5sGwUjVrjU,2026-03-21 20:02:08.076,0.008911,,-0.000191,0,0,34898,77,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4953,2436,OpenClaw,OPenClaw
gen-1774123320-L1ju2XzDKFyNAYH2SLDX,2026-03-21 20:02:00.989,0.009003,,,0,0,34520,75,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6742,4269,OpenClaw,OPenClaw
gen-1774123315-QbtGN0GUOUfomYwiBDYI,2026-03-21 20:01:55.877,0.008724,,-0.000191,0,0,34204,59,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4717,2694,OpenClaw,OPenClaw
gen-1774123310-BlhpWGKGK8vjyW9CEUsE,2026-03-21 20:01:49.986,0.004567,,-0.003835,0,0,32206,78,0,29504,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5088,2435,OpenClaw,OPenClaw
gen-1774123303-WBc23dmxfUEj8WgDVnFL,2026-03-21 20:01:43.791,0.008269,,,0,0,31724,57,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6098,4058,OpenClaw,OPenClaw
gen-1774123297-YrcJ0dBbqQziXVzuxOc0,2026-03-21 20:01:37.479,0.008118,,,0,0,31126,68,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6204,4102,OpenClaw,OPenClaw
gen-1774123293-EvKWM6dpU5hfHCWgH3SU,2026-03-21 20:01:33.215,0.007514,,-0.000191,0,0,29556,57,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4117,1930,OpenClaw,OPenClaw
gen-1774123288-IwPh8Hj8W0DQZ6Col3We,2026-03-21 20:01:28.369,0.007488,,-0.000191,0,0,29438,69,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4759,2318,OpenClaw,OPenClaw
gen-1774123283-d0vQQE27AOjVt0IEk6s9,2026-03-21 20:01:23.986,0.005156,,-0.000191,0,0,20451,81,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4296,1718,OpenClaw,OPenClaw
gen-1774123279-bLNplkKSkj2Bm9UmYtB3,2026-03-21 20:01:19.261,0.004578,,-0.000191,0,0,18218,86,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4509,1844,OpenClaw,OPenClaw
gen-1774121637-Ly8A1y2I0PYN8L511UQl,2026-03-21 19:33:57.607,0.015362,,-0.000191,0,0,53835,4096,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,length,length,119724,2787,OpenClaw,OPenClaw
gen-1774121632-YlFvjdVOMB3VmjEwOFHA,2026-03-21 19:33:52.465,0.005992,,-0.005699,0,0,44845,83,0,43840,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5032,2112,OpenClaw,OPenClaw
gen-1774121626-eOC5oc2JQ0HyY96py9Rj,2026-03-21 19:33:46.613,0.011466,,-0.000191,0,0,44722,79,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5599,2964,OpenClaw,OPenClaw
gen-1774121609-rScjLr0aeSXG86vDqppV,2026-03-21 19:33:29.774,0.007417,,-0.004259,0,0,44166,511,0,32768,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,16759,2235,OpenClaw,OPenClaw
gen-1774121601-KOWuO2sVNuaHJ0G4xjI5,2026-03-21 19:33:21.737,0.011251,,-0.000191,0,0,43859,105,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7942,4519,OpenClaw,OPenClaw
gen-1774121596-Wz63OzSn295Sox26N6lv,2026-03-21 19:33:16.148,0.005816,,-0.005516,0,0,43471,79,0,42432,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5438,2774,OpenClaw,OPenClaw
gen-1774121563-c9s2lc4JLfYuP6syXM6p,2026-03-21 19:32:43.779,0.006947,,-0.004459,0,0,42441,979,0,34304,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,32057,2085,OpenClaw,OPenClaw
gen-1774121555-jHKpTP3UIRAEwIrD1yDy,2026-03-21 19:32:35.279,0.010204,,,0,0,39108,95,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7967,4946,OpenClaw,OPenClaw
gen-1774121546-JNWzuqwhTM7fobUzUhvi,2026-03-21 19:32:25.997,0.009832,,,0,0,37682,92,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8095,4942,OpenClaw,OPenClaw
gen-1774121539-GQR1l2dKhyz0sBOM8QUk,2026-03-21 19:32:19.993,0.005446,,-0.003527,0,0,34366,103,0,27136,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5810,2542,OpenClaw,OPenClaw
gen-1774121532-QawzB9FZNmTNMxlv1PO8,2026-03-21 19:32:12.204,0.008658,,,0,0,33182,82,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7225,4617,OpenClaw,OPenClaw
gen-1774121525-EBxoqOYJTIz6QqLdy3NG,2026-03-21 19:32:05.140,0.005353,,-0.003211,0,0,32782,109,0,24704,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6161,2623,OpenClaw,OPenClaw
gen-1774121519-3DPPyemqMrLTceBzNAFt,2026-03-21 19:31:59.259,0.004724,,-0.003003,0,0,29597,86,0,23104,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5127,2183,OpenClaw,OPenClaw
